latitud,longitud,cost
41.8618107864,-87.6235440681,185
41.8892694637,-87.6593079692,185
41.8949447963,-87.6753720748,185
41.9266906996,-87.6990017015,185
41.8550391737,-87.619175521,185
41.855675903,-87.6458167115,185
41.9533942682,-87.6674148099,185
41.8147955436,-87.5991711722,185
41.8926409375,-87.6282170559,185
41.9249745973,-87.6961665551,185
41.8728753436,-87.7832556668,185
41.9425065782,-87.6656864529,185
42.0288414057,-87.6763763979,185
41.89636219,-87.6689246114,185
41.9338150691,-87.6663899972,185
41.9996901264,-87.6810758536,185
41.9423078287,-87.6485028154,185
41.5367656871,-87.5006674461,185
41.9316713953,-87.6425325854,185
41.9161513587,-87.652359787,187
41.5731368649,-87.6927250601,188
41.8919419252,-87.6220335247,188
41.8734042421,-87.6291605819,188
41.9157592676,-87.6717189463,188
41.9122058073,-87.6761864695,189
41.8944847428,-87.6580397882,189
41.8998334003,-87.6734865335,189
41.9065444867,-87.6283916633,189
41.8930129883,-87.6495034628,189
41.8947056767,-87.6808785286,189
41.8803981589,-87.6288946803,189
41.9081438063,-87.6752225725,189
41.9434456646,-87.6457353541,189
41.9459464357,-87.6647321444,189
41.897222029,-87.6320012848,189
41.8877694803,-87.6233299822,189
42.0525015876,-87.6921900596,189
41.8845110276,-87.6236237902,189
41.905628324,-87.6730495346,189
41.8819142968,-87.6427686198,189
41.888081962,-87.6395804804,189
41.9263041414,-87.6556728427,189
41.9880483183,-87.6957473619,189
41.9378502343,-87.6656559447,189
41.9228572941,-87.6460024418,189
41.9121453558,-87.6683127674,189
41.7956441077,-87.5985577429,189
41.9501344756,-87.6615779124,190
41.9449004655,-87.6445324007,190
41.9114651206,-87.6696825012,190
41.9191667818,-87.6515190242,190
41.82767016,-87.6395905663,190
41.8867411113,-87.6400970574,190
41.9711602458,-87.6617508971,190
42.1166987896,-87.7376784321,190
41.8854282463,-87.6169848207,190
41.9172045037,-87.6564012179,190
41.9720238949,-87.6598903517,190
41.9994125803,-87.660454055,190
41.8925244688,-87.6475986976,190
41.9188210877,-87.6541600323,190
41.9019495588,-87.6652720869,190
41.8874509652,-87.6165143266,190
41.8837195097,-87.6331925099,190
41.9496449739,-87.6699336273,190
41.935786502,-87.6546967505,190
41.9997021998,-87.662043618,190
41.8891891411,-87.6209944191,190
41.9058425478,-87.6742123476,190
41.88716605,-87.6262940344,190
41.9073314629,-87.6336205696,192
41.9043573204,-87.6332494201,194
41.8936227731,-87.6153990871,194
41.9794210317,-87.6726965895,195
41.8818336386,-87.626216081,195
41.9338573444,-87.7114086947,195
41.9252888992,-87.7106305813,195
41.8730288177,-87.6284138639,195
41.95212962,-87.6703427421,195
41.9773390444,-87.6633792789,195
41.8917056026,-87.6708978645,195
41.9384146005,-87.6703058372,195
41.9421457757,-87.6492725055,195
41.8994645158,-87.6681523043,195
41.8588075373,-87.6255547227,195
41.9069830737,-87.6363736651,195
41.9215215681,-87.703778481,195
41.8849257113,-87.6324426759,195
42.0071668305,-87.6615206204,195
41.9166022226,-87.6350307769,195
41.9150474969,-87.6880314068,195
41.8818336386,-87.626216081,195
41.8854400406,-87.6248339656,195
41.9694592434,-87.6952315748,195
41.882859057,-87.6601605931,195
41.884672486,-87.6448742013,195
41.8854400406,-87.6248339656,195
41.9269229878,-87.6569433253,195
41.8851947413,-87.6261198292,195
41.9166022226,-87.6350307769,195
41.884949315,-87.6342975519,195
41.9461496723,-87.6592715171,195
41.882859057,-87.6601605931,195
41.8588075373,-87.6255547227,195
41.8960280061,-87.6356443115,195
41.8870014111,-87.6201160756,195
41.9461496723,-87.6592715171,195
41.8971293912,-87.6223168427,195
42.0070210764,-87.664056831,195
41.9069830737,-87.6363736651,195
41.9215215681,-87.703778481,195
41.9384146005,-87.6703058372,195
41.9252888992,-87.7106305813,195
41.884949315,-87.6342975519,195
41.9421457757,-87.6492725055,195
41.8971293912,-87.6223168427,195
41.8854987911,-87.6252122847,195
41.9265353726,-87.7250544928,195
41.8606446623,-87.6235004093,196
41.8861839112,-87.6192879817,199
41.8882043986,-87.6424088821,199
41.907003956,-87.6329526605,199
41.9143055886,-87.6399631906,199
41.8859516628,-87.6212073655,199
41.9202458517,-87.6378851663,199
41.8545738426,-87.620294226,199
41.9514349086,-87.6593600276,199
41.8820930484,-87.6241024725,199
41.9539982352,-87.6747968925,199
41.9634136336,-87.7031825261,199
41.8945226147,-87.6656100487,199
41.8679463507,-87.627552714,199
42.0055955067,-87.6616904442,199
41.971375411,-87.6672198769,199
41.9161306392,-87.6690219797,199
41.9719538984,-87.6673343243,199
41.9477968056,-87.6556077491,199
41.8847680637,-87.6434720647,199
41.9697673383,-87.6679883492,199
41.8972152144,-87.6260984934,199
41.8655864392,-87.6234615174,199
41.8931774378,-87.6167745236,199
41.8855676167,-87.6319337816,199
41.8840955131,-87.6267532623,199
41.9476645844,-87.6565003608,199
41.9132835069,-87.6514715972,199
41.8977904176,-87.6773532761,199
41.8917668531,-87.6473589078,200
41.9452232585,-87.6499081592,200
41.8706361421,-87.6249400427,200
41.8867177674,-87.6425126523,200
41.8900944662,-87.6851227864,200
41.9515357652,-87.6489903159,200
41.9424588486,-87.6547048069,200
41.9067703917,-87.7161737012,200
41.8842119847,-87.6534497824,200
41.8823285897,-87.6400480809,200
41.888553632,-87.8015981973,200
41.9485572785,-87.6730543186,200
41.8763219361,-87.7486165323,200
41.894860177,-87.6516744223,200
41.9244119214,-87.7083703192,200
41.9415246111,-87.6980181196,200
41.8847932565,-87.614991195,200
41.9666941442,-87.6513910762,200
41.8841673852,-87.6244534714,200
41.9122145945,-87.6850822526,200
41.9084741498,-87.6295161451,200
41.964465682,-87.6855344002,200
41.89360117,-87.616755507,200
41.9167972308,-87.6394149904,200
41.8859062568,-87.6304671811,200
41.8813987354,-87.6415113988,200
41.9242176868,-87.6420130226,200
41.9148968384,-87.6827628143,200
41.9415993264,-87.6449808207,200
41.868487445,-87.6274369622,200
41.9219022034,-87.7101166745,200
41.9205747288,-87.6573160272,200
41.8883908784,-87.6205026197,200
41.909632703,-87.6764317174,200
41.9735079023,-87.6585353017,200
41.884017059,-87.693114653,200
41.8883643439,-87.6174653311,200
41.8882186432,-87.6253779433,200
41.8875133647,-87.6210998667,200
41.8939151673,-87.6341612474,200
41.8834542859,-87.6290710243,200
41.891583338,-87.6680663961,200
41.9646172701,-87.7109153494,200
41.8869777531,-87.6405532963,200
41.9885401017,-87.6605229365,200
41.8892413763,-87.6246587711,200
41.9128520658,-87.6864617204,200
41.8872429479,-87.6185615189,200
41.9061583949,-87.6877124916,200
41.9454740018,-87.6569425649,200
41.884665805,-87.6306717798,200
41.9068657924,-87.6360173152,200
41.9076719859,-87.6761739961,200
41.8595548125,-87.6471717915,200
41.8868547506,-87.6154192812,200
41.8878811182,-87.6162625268,200
41.9326916411,-87.640084281,200
41.9584352092,-87.6486068714,200
41.9739392403,-87.6613069966,200
41.8984656752,-87.680883891,200
41.9629272492,-87.674849381,200
41.8318114555,-87.6208241093,200
41.9436275878,-87.6649061483,200
41.8961148252,-87.6257374576,200
41.9272075867,-87.6692801484,200
41.9379003991,-87.6512047513,200
41.8999186497,-87.6366662692,200
41.8858735591,-87.620675197,200
41.9520535805,-87.6593671569,200
41.8794007236,-87.6671539587,200
41.9188374468,-87.6893413222,200
41.886328524,-87.6169518065,200
41.8941343825,-87.6285078357,200
41.8950505194,-87.6494832925,200
41.9156966864,-87.7154607678,200
41.9492712627,-87.6466948614,200
41.8987866223,-87.6216099378,200
41.9087972028,-87.6799505317,200
41.8814344107,-87.6488518098,200
41.884761191,-87.6248927996,200
41.942878958,-87.6587682532,200
41.9363815697,-87.6395700146,200
41.8932566661,-87.6409198248,200
41.9223000199,-87.7027907415,200
41.8542730819,-87.6510110844,200
41.8936503663,-87.6878821509,200
41.8917759238,-87.6364670914,200
41.9641899681,-87.661516332,204
41.8865101931,-87.6195071466,204
41.8956293982,-87.6616560778,209
41.8960595474,-87.6620059427,209
41.9477020426,-87.7049725752,209
41.8956293982,-87.6616560778,209
41.9396686842,-87.6610144694,210
41.8913122768,-87.6183817035,210
41.8811948294,-87.6548865756,210
41.8199073201,-87.6859398219,210
41.8811948294,-87.6548865756,210
41.9396686842,-87.6610144694,210
41.8952293897,-87.666010083,210
41.8199073201,-87.6859398219,210
41.9677764793,-87.6651054592,210
41.8913122768,-87.6183817035,210
41.9415497828,-87.6634977503,211
41.9061827637,-87.6723966393,214
41.8858145706,-87.6210275522,215
41.9117113474,-87.6392660433,215
41.9129768828,-87.7042868527,215
41.9233961822,-87.6981370055,215
41.9734941348,-87.6987024518,215
41.8918976587,-87.6072985943,215
41.8478198602,-87.628339406,215
41.9423323292,-87.6472222351,219
41.9007110477,-87.7013157766,219
41.9146924851,-87.6747710848,219
41.8765021991,-87.6297650361,219
41.9728175656,-87.6687894706,219
41.8908871348,-87.6203703218,219
41.9631807051,-87.6797591125,219
41.8916609444,-87.6273498444,220
41.9136056587,-87.6853090619,220
41.8934269804,-87.6677613642,220
41.9058784124,-87.690303238,220
41.8967947691,-87.6679341,220
41.8976799028,-87.6437008114,223
41.9124054365,-87.6380695685,225
41.8547378136,-87.6730415986,225
41.9412538289,-87.6492304557,225
41.9353531447,-87.6459811086,225
41.9095664119,-87.6784754348,225
41.9089594721,-87.6409113775,225
41.8599406671,-87.6238234363,225
41.9060658487,-87.6343753873,225
41.8880557667,-87.6411510863,225
41.9443120112,-87.6456109386,225
41.8699131706,-87.6285573727,225
41.9023526163,-87.6329670722,225
41.9384257103,-87.6554452359,225
41.9932437963,-87.7569945368,225
41.7968949938,-87.5819386886,225
41.9269865902,-87.6520696506,225
41.877557639,-87.7911956277,225
41.9269345312,-87.6575271088,225
41.8840160403,-87.6474767544,225
41.9432515795,-87.7540338053,225
41.9593948996,-87.6544093302,225
41.9004989883,-87.6762764522,225
41.8705874103,-87.634655461,225
42.0023220719,-87.6668599549,225
41.8940961948,-87.6652590473,225
41.9486667061,-87.6595328778,225
41.9267529988,-87.6539974042,225
41.9279955134,-87.6635844213,225
41.9052827455,-87.6298122777,225
41.8819226043,-87.6833621032,225
41.8926716385,-87.616950426,227
41.9739383543,-87.6870948355,229
41.8845533701,-87.6971954659,229
41.917013964,-87.6532959778,229
41.9169245495,-87.6382570968,229
41.8968311146,-87.6584290597,229
41.9374875064,-87.6464442165,229
41.9031514019,-87.6819303865,229
41.9511485432,-87.7499810363,230
41.9170213901,-87.6752214984,230
41.9061282048,-87.6856499128,235
41.8563351568,-87.6201804226,238
41.909769394,-87.6490319871,239
41.8816654082,-87.6429330198,239
41.9441345818,-87.6488882622,239
42.0045143648,-87.6620309597,240
41.8844504178,-87.6241263643,240
41.8925736363,-87.6684137039,240
41.9839676115,-87.6619682585,240
41.8972624481,-87.6708070745,240
41.884271873,-87.6238243137,245
41.8920635999,-87.6318204873,245
41.9427343833,-87.6503945081,245
41.9095927098,-87.6254114629,245
41.88685176,-87.6264454998,247
41.9462940826,-87.6801100642,249
41.8930875329,-87.6506184687,249
41.9152980836,-87.6564037138,249
41.8827251701,-87.6248714331,249
41.9714801018,-87.6686148169,249
41.9453395059,-87.6609422041,249
41.9391382862,-87.6418458083,249
41.9631785245,-87.7038664276,249
41.900845961,-87.6976796406,250
41.8562902259,-87.6558364319,250
41.873881801,-87.6488206904,250
41.8858775419,-87.6255579374,250
41.9343353844,-87.6594893522,250
41.884321478,-87.7991403918,250
41.9568644771,-87.7158606379,250
41.8670900452,-87.7971157598,250
41.913528038,-87.6508762203,250
41.8853414238,-87.6249190316,250
41.8837510612,-87.6492412411,250
41.8954829272,-87.6888343427,250
41.9512921028,-87.6713031897,250
41.8942362526,-87.6296844558,250
41.8778033692,-87.6458386237,250
41.9151183909,-87.6893264605,250
41.9317689786,-87.650387538,250
41.886869721,-87.6198363114,250
41.8868931563,-87.6234042552,250
41.8794896566,-87.6576856102,250
41.9405865716,-87.6795188441,250
41.8911201613,-87.6595898782,250
41.944326392,-87.6576820548,250
41.9200721989,-87.6357819275,250
41.9447423211,-87.6590910865,250
41.8971179226,-87.6270701605,250
41.8884729003,-87.6421108281,250
41.9030675398,-87.6732356626,250
41.8835754912,-87.6499272968,250
41.9099957474,-87.6661995094,250
41.8864557755,-87.6142712346,250
41.9078403455,-87.6301081353,250
41.8821838192,-87.6840334788,250
41.920073348,-87.6996005461,250
41.9162099421,-87.6473826163,250
41.8933777328,-87.6185651749,250
41.8546684191,-87.621396608,250
41.906003151,-87.6692174922,250
41.9453363411,-87.6547242298,250
41.894242901,-87.6281962622,250
41.9075361998,-87.6340605315,250
41.885833206,-87.6160738697,250
41.8847733544,-87.6289967374,250
41.9220758203,-87.6552334028,250
41.8868931563,-87.6234042552,250
41.8914916866,-87.6184399823,250
41.885833206,-87.6160738697,250
41.9274799654,-87.6916580725,250
41.8867766732,-87.6261882777,250
41.8860467511,-87.6444657807,250
41.8778033692,-87.6458386237,250
41.9400923031,-87.6569661557,250
41.8931613727,-87.624421384,250
41.8864557755,-87.6142712346,250
41.9244262376,-87.6999426066,250
41.9453363411,-87.6547242298,250
41.9006232422,-87.6329226039,250
41.9734236083,-87.6963511982,250
41.8974663287,-87.6639730626,250
41.9405865716,-87.6795188441,250
41.9078403455,-87.6301081353,250
41.8954829272,-87.6888343427,250
41.8670900452,-87.7971157598,250
41.920073348,-87.6996005461,250
41.9099957474,-87.6661995094,250
41.9248623697,-87.649738893,250
41.9828721782,-87.6550642271,250
41.9248623697,-87.649738893,250
41.8835754912,-87.6499272968,250
41.8938322309,-87.6213404265,250
41.9447423211,-87.6590910865,250
41.9162099421,-87.6473826163,250
41.8837510612,-87.6492412411,250
41.9030675398,-87.6732356626,250
41.8968995159,-87.6738444363,250
41.9119998391,-87.6688682238,250
41.9244262376,-87.6999426066,250
41.8683504573,-87.6242128387,250
41.9056225861,-87.6392328721,250
41.9349938719,-87.6564297561,250
41.8867766732,-87.6261882777,250
41.9400923031,-87.6569661557,250
41.9006232422,-87.6329226039,250
41.8553576784,-87.6425539673,250
41.9039735533,-87.6722806499,250
41.8971179226,-87.6270701605,250
41.9056225861,-87.6392328721,250
41.8955136136,-87.6600094727,250
41.8974663287,-87.6639730626,250
41.8915318847,-87.6197470308,250
41.9148817026,-87.6863685376,250
41.8821838192,-87.6840334788,250
41.8933777328,-87.6185651749,250
41.8861825664,-87.6251104879,250
41.9292622211,-87.6600912541,255
41.8970673652,-87.6264436021,259
41.8942715421,-87.6508867031,259
41.9503410899,-87.6485864156,259
41.9249267269,-87.7171190124,260
41.9022487364,-87.6665541765,265
41.9245383474,-87.6668117241,270
41.8877069094,-87.6176442518,270
41.9047355689,-87.6338750824,275
41.9381222454,-87.6864275015,275
41.8954165548,-87.6257439116,275
41.9146930258,-87.7111820585,275
41.9115747825,-87.6473997997,275
41.9771012407,-87.6574099012,275
41.9440847739,-87.6764622148,275
41.9283774277,-87.6496669542,275
41.919434395,-87.6495853338,275
41.9224264528,-87.6567151715,275
41.8920728942,-87.6160163302,275
41.9390438212,-87.6812451375,275
41.9551587377,-87.6673174644,275
41.8861553805,-87.6252220911,275
41.8985323414,-87.6310833827,275
41.93456366,-87.6469103809,275
41.9415655511,-87.6609857582,275
41.8573060278,-87.6277896439,275
41.9597256115,-87.6547702286,275
41.9211727624,-87.6565771939,275
41.9349861273,-87.6467345915,275
41.9164171145,-87.679210807,275
41.8980681911,-87.6733642762,275
41.8845553515,-87.6250669426,275
41.9129140688,-87.6664095017,275
41.8933215351,-87.6327021996,279
41.9422133411,-87.6732678978,280
41.852624878,-87.6209796254,280
41.9076057193,-87.6289752117,280
41.9504773902,-87.656495054,280
41.897825817,-87.6869294907,285
41.9197207724,-87.7098838213,285
41.9200792132,-87.6584504611,289
41.911290267,-87.6833719406,289
41.9429260676,-87.6505017604,289
41.9303049862,-87.6508898433,290
41.8869843654,-87.6323787666,290
41.9128137217,-87.6362769156,290
41.9413231936,-87.6516118103,295
41.9513948102,-87.6494811391,295
41.9121493923,-87.6301405542,295
41.9199240621,-87.646932789,295
41.950935454,-87.6564780627,295
41.937552303,-87.6693225062,295
41.8908375005,-87.6271642859,299
41.9457444881,-87.65085005,299
41.8870428597,-87.6259709127,299
41.9244145545,-87.6678966246,299
41.8864115604,-87.6319764207,299
41.8916684165,-87.6287156444,299
41.8658267532,-87.6242747031,299
41.883608919,-87.6238049127,299
41.867442491,-87.6224751944,299
41.8840758122,-87.6264464532,299
41.8997950047,-87.6246283807,299
41.9696190018,-87.6686988383,299
41.9085898652,-87.6735739934,300
41.9744570585,-87.6870769425,300
41.9287910601,-87.6534354997,300
41.9420732153,-87.6673829516,300
41.8993010355,-87.665820576,300
41.8608593808,-87.648403036,300
41.9420732153,-87.6673829516,300
41.9689864455,-87.6661177039,300
41.9194187412,-87.6484382395,300
41.885971954,-87.616677516,300
41.9070689801,-87.6340347056,300
41.8868321337,-87.6448814823,300
41.9194187412,-87.6484382395,300
41.905350584,-87.6250433975,300
41.8839303091,-87.6252364383,300
41.9337056676,-87.6669536795,300
41.9456406802,-87.6769232951,300
41.9345764627,-87.6535957434,300
41.861794926,-87.627949378,300
41.8868321337,-87.6448814823,300
41.9441807437,-87.660838195,300
41.8970869454,-87.6271922958,300
41.9138639914,-87.6390566174,300
41.8664642846,-87.6231420332,300
41.9364048703,-87.6400611432,300
41.8993010355,-87.665820576,300
41.8658146427,-87.622070519,300
41.8572077676,-87.7068209671,300
41.9364048703,-87.6400611432,300
41.931406645,-87.6390853606,300
41.9403108958,-87.6801767421,300
41.8621498762,-87.6288851185,300
41.9428247029,-87.6818288897,300
41.8621498762,-87.6288851185,300
41.9399653065,-87.6706541101,300
41.9199977879,-87.6530943243,300
41.9601445766,-87.6777976962,300
41.8520959695,-87.6223957043,300
41.9286522079,-87.6448376858,300
41.9458658501,-87.6585706544,300
41.8839303091,-87.6252364383,300
41.8664642846,-87.6231420332,300
41.825149729,-87.6438565717,300
41.8572077676,-87.7068209671,300
41.8838100479,-87.6573624659,300
41.9549076355,-87.6675547437,300
41.9345764627,-87.6535957434,300
41.9399653065,-87.6706541101,300
41.9376343266,-87.6836722876,300
41.9017618087,-87.6308706589,300
41.9601445766,-87.6777976962,300
41.9337056676,-87.6669536795,300
41.885971954,-87.616677516,300
41.9070689801,-87.6340347056,300
41.9406950674,-87.6528749992,300
41.9286522079,-87.6448376858,300
41.9228767927,-87.6830807838,300
41.9403108958,-87.6801767421,300
41.9228767927,-87.6830807838,300
41.9017618087,-87.6308706589,300
41.9085898652,-87.6735739934,300
41.8658146427,-87.622070519,300
41.9401011589,-87.6803994149,300
41.9167128142,-87.6953991109,300
41.825149729,-87.6438565717,300
41.861794926,-87.627949378,300
41.9441807437,-87.660838195,300
41.8838100479,-87.6573624659,300
41.8582430213,-87.6205944365,300
41.9199977879,-87.6530943243,300
41.8705277465,-87.6248299018,300
41.901876705,-87.6702937634,309
41.9501814477,-87.6582027249,310
41.8716376342,-87.6642779652,320
41.8731081548,-87.666503635,320
41.8996775714,-87.6259656436,320
41.8118856717,-87.6225183524,325
41.8921261056,-87.6216747885,325
41.895011801,-87.6541155804,325
41.8995813153,-87.6211683655,325
41.9450049942,-87.6653818056,325
41.8862840985,-87.6187131043,325
41.8833471527,-87.6263769876,329
41.9195009121,-87.6912629373,329
41.8822015158,-87.6244760065,329
41.9500730192,-87.7438562408,330
41.88566751,-87.6186258988,334
41.8864031922,-87.6194900474,334
41.9517194274,-87.7116444996,335
41.8764903283,-87.6250710038,338
41.7971759748,-87.6045112858,339
41.9536735059,-87.6771772606,339
41.8720737825,-87.6299884608,340
41.8991622931,-87.6205289019,340
41.9429500406,-87.650571792,345
41.8950480442,-87.6544884871,348
41.9454972524,-87.6506360047,349
41.9040503262,-87.680685891,349
41.9039840112,-87.6811943914,349
41.9106683561,-87.6374200331,349
41.9033629626,-87.680467844,349
41.8640748946,-87.6279542739,349
41.8954578044,-87.6527202603,350
41.8644156192,-87.6214323568,350
41.8839471524,-87.6432343737,350
41.9767235994,-87.6565246948,350
41.9397400429,-87.6815521715,350
41.9486548903,-87.6604439082,350
41.8811130946,-87.6824170567,350
41.9453120369,-87.6526617528,350
41.8935028311,-87.6155816532,350
41.8812355428,-87.6535739735,350
41.89248514,-87.6306052432,350
41.9084715944,-87.6485009158,350
41.9399696232,-87.6435850695,350
41.846559281,-87.625600104,350
41.8664074798,-87.6226777481,350
41.8702789329,-87.6259585707,350
41.8847071238,-87.626591615,350
41.8713598116,-87.6252675437,350
41.8926873656,-87.6365482007,350
41.9145622236,-87.6851719899,350
41.9376514117,-87.6657846425,350
41.9475620127,-87.6706796456,350
41.9676806329,-87.6646453016,355
41.9210922547,-87.6531761047,359
41.9725751227,-87.666820789,359
41.8756926757,-87.630325968,365
41.9467671436,-87.6488002515,369
41.9215240758,-87.6540194208,369
41.9501637533,-87.6629432073,369
41.8939397126,-87.679719749,375
41.8848278953,-87.6361770983,375
41.8829640529,-87.6499100677,375
41.945742531,-87.6479220081,375
41.9308025293,-87.6507635378,375
41.9333671393,-87.642623652,375
41.9436089965,-87.660236955,380
41.8875250544,-87.6452437372,380
41.9427818455,-87.6722149253,380
41.8968074827,-87.6551325653,399
41.9490970841,-87.6535812442,399
41.8846604005,-87.6231968502,399
41.882395993,-87.6263963042,399
41.9345983271,-87.6877332471,399
41.9101770512,-87.666560501,399
41.9342842699,-87.6508173751,400
41.9478769644,-87.6587858599,400
41.8896281938,-87.6168572377,400
41.9269724518,-87.6435515855,400
41.854462203,-87.715604969,400
41.8444269211,-87.6240558769,400
41.9485440729,-87.6842946949,400
41.9039631166,-87.6624163506,400
41.8718151993,-87.6249281476,400
41.8617410136,-87.619506545,400
41.918063076,-87.6519321912,400
41.9449071185,-87.6545018006,400
41.8929385332,-87.6285980694,400
41.9443763688,-87.6562796592,400
41.8903820266,-87.6821914675,400
41.8572005636,-87.6183369463,400
41.969088003,-87.6827226093,400
41.9408288989,-87.6600141645,400
41.934418403,-87.6367443058,400
41.8183234573,-87.6146254661,419
41.8547603682,-87.7157260153,420
41.9022216912,-87.6689366124,425
41.8843038321,-87.6613022312,429
41.9719374576,-87.6675195151,439
41.9196111107,-87.678396756,449
41.9148838559,-87.6822376404,449
41.9508195946,-87.655996331,450
41.8978984979,-87.6667309121,450
41.8844090935,-87.6247540713,450
42.0085465727,-87.6799589202,450
41.9039322434,-87.6333499928,450
41.9004851993,-87.6676235367,450
41.9105841208,-87.6430869568,450
41.9089792387,-87.6748899538,450
41.9039322434,-87.6333499928,450
41.7813851745,-87.6036066652,450
41.9431327354,-87.656126072,450
41.8805234172,-87.6551685212,450
41.896212797,-87.6587620996,450
41.8805234172,-87.6551685212,450
41.9508195946,-87.655996331,450
41.7813851745,-87.6036066652,450
41.8634917316,-87.6220286926,450
41.8978984979,-87.6667309121,450
41.9454618838,-87.6575791653,450
41.9952595017,-87.7006699609,452
41.9088540754,-87.6735735898,460
41.9500569913,-87.6628631318,469
41.7080714492,-87.6770663798,475
41.894328104,-87.6708294172,475
42.0002602601,-87.7480468639,475
41.9294334946,-87.6408277049,475
41.9573011942,-87.6800550815,475
41.8863688708,-87.6191266286,490
41.9468663658,-87.6488575204,499
41.8834157582,-87.6267296534,499
41.8655963444,-87.6225032614,499
41.8997206156,-87.6805391044,499
41.9510130579,-87.6820594967,499
41.9448415899,-87.6578679622,499
41.8882554631,-87.6472510659,499
41.9395963238,-87.7255297127,499
41.9154637187,-87.7955854444,499
41.9492977336,-87.6582859658,500
41.9343208086,-87.6623576959,500
41.9470986869,-87.6528657916,500
41.9497270536,-87.7171531539,500
41.8669551011,-87.7701022498,500
41.9479252347,-87.6820261436,500
41.9002077921,-87.6704818089,500
41.9122876428,-87.6514651969,500
41.9081596049,-87.6822787877,500
41.8862755844,-87.631951394,500
41.8940297942,-87.6510849135,500
41.9321539868,-87.6917312513,500
41.9293190045,-87.6422371351,500
41.9439309698,-87.6757395295,500
41.8192195716,-87.6149846715,500
41.8602469761,-87.6247499844,500
41.906236403,-87.6376522508,500
41.9814019963,-87.6561210261,500
41.8987891328,-87.6923822017,500
41.8587971417,-87.658412687,500
41.8817031637,-87.6264919646,500
41.9227360018,-87.6852223883,500
41.907254788,-87.63255913,525
41.9043905026,-87.6821216429,525
41.9287857912,-87.6476581976,529
41.9145965999,-87.6904502489,540
41.900776546,-87.6709565705,545
41.9074495778,-87.6401898345,549
41.929592863,-87.6545113623,549
41.9479522342,-87.6442566451,549
41.8656217814,-87.6251451581,549
41.9468947591,-87.6545450521,550
41.9023622549,-87.6721161919,550
41.9252950725,-87.714408271,550
41.9138782505,-87.6457709418,550
41.9051655054,-87.6349524974,550
41.904568791,-87.6343588866,550
41.9737841901,-87.6761641773,550
41.9198259846,-87.6421529429,550
41.9559736472,-87.6497821567,550
41.718755281,-87.7471810636,550
41.8870193453,-87.6502667674,555
41.8719046764,-87.6303220029,575
41.871801777,-87.6240318173,575
41.8351583129,-87.6050795231,575
41.7562802813,-88.0776641441,595
41.9052373403,-87.6324367533,597
41.9420359959,-87.661692539,599
41.9418576703,-87.6463524844,599
41.8882279307,-87.6179199624,599
41.8940344615,-87.6224115247,599
41.9049213631,-87.6340621774,599
41.9355847984,-87.6661336061,599
41.8963831735,-87.6948906599,600
41.8698849041,-87.6263910885,600
41.9085576044,-87.634456366,600
41.8817231186,-87.6288277444,600
41.9337735235,-87.6792403969,600
41.8712212581,-87.6656937496,600
41.9097794917,-87.706712369,600
41.924724925,-87.6393339909,600
41.9165844182,-87.6360376803,600
41.8616533559,-87.6246323204,649
41.9662779194,-87.6659138277,650
41.8296402806,-87.6031749611,669
41.9257855094,-87.6660150011,679
41.9237217931,-87.663387621,695
41.8681962118,-87.6278915127,695
41.9042244011,-87.6378208154,699
41.9044781036,-87.6372649907,699
41.8909048946,-87.6315706377,699
41.8913130638,-87.6587151022,699
41.8645444363,-87.6247841034,699
41.8906298837,-87.6854096849,700
41.9525921301,-87.6555871128,700
41.9358854527,-87.6662521162,700
41.9019137349,-87.6325293196,700
41.8224070096,-87.6145229946,708
41.964513079,-87.7104066542,749
41.9125169228,-87.673420727,750
41.8922219151,-87.6780392271,750
41.8836650318,-87.6531152132,750
41.9281021812,-87.6629910615,750
41.8797416105,-87.6569621367,750
41.8366229663,-87.6135212775,750
41.8899353801,-87.625738176,750
41.9046518335,-87.6359081356,799
41.9472118629,-87.6555737115,799
41.9411465552,-87.6545647469,800
41.9437168651,-87.6392786351,800
41.8739093845,-87.6300012555,800
41.8938455288,-87.6548381455,800
41.9428680158,-87.6601847469,850
41.904185855,-87.6314446146,879
41.960512346,-87.6367481461,890
41.8643743679,-87.6255668381,900
41.9432188547,-87.6436661856,900
41.9063676907,-87.67752444,900
41.929291413,-87.6489483795,900
41.8162760094,-87.9958305838,950
41.9429889007,-87.6541571478,950
41.8623953467,-87.6280442787,975
